property_id,listing_type,property_name,society,rating,reviews,price,per_sqft,bedroom,bathroom,configuration,area,area_with_type,area_type,floor_number,facing,age_possession,furnish_details,balcony,additional_rooms,features,description,address,location,nearby_location,link,property_type,plot_area,plot_area_sqft,total_floors,open_sides,covered_area
88434898,Independent House,"20 Bedroom House in Samaspur, Gurgaon","20 Bedroom House in Samaspur, Gurgaon",N/A,N/A,₹14 Cr,"₹76,252 /sqft",20,20,20 BHK,1836,"1,836 sqft",N/A,N/A,North,RESALE,N/A,3.0,N/A,Garden,"This 20 bhk house for sale in samaspur, a well planned locality in gurgaon, is ideal for a family that is looking for complete peace of mind. This residential house is located close to close to hospital, close to school, close to metro station and close to market. Containing 20 bedrooms, 20 bathrooms and more than 3 balconies, this independent house is spread over a super built up area of 1836 ...",huda plot sector 51,huda plot sector 51,North Facing Private Garden,https://www.99acres.com/20-bhk-bedroom-independent-house-villa-for-sale-in-samaspur-gurgaon-6000-sq-ft-spid-G88434898,House,N/A,N/A,,N/A,N/A
87819200,Independent House,"6 Bedroom House in Sector 82, Gurgaon","6 Bedroom House in Sector 82, Gurgaon",N/A,N/A,₹10 Cr,"₹18,518 /sqft",6,7,6 BHK,400,400 sqft,N/A,N/A,North-East,RESALE,N/A,,N/A,"Parking, Garden, Park","Designed as luxurious homes for a select elite, vatikas signature villas are duplex villas in sector 82, gurgaon. These extraordinary living spaces are set in a beautiful environment of swaying trees, lush lawns and exclusivity. The secure, gated complex has only 42 tastefully appointed villas. Each villa has its own lawns in front and at the back and parking space for 3 or 4 cars. The large li...",Vatika Signature Villas,Vatika Signature Villas,North-East Facing Private Garden,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-vatika-signature-villas-sector-82-gurgaon-400-sq-ft-spid-J87819200,House,N/A,N/A,,N/A,N/A
87749924,Independent House,"4 Bedroom House in Sector 5, Gurgaon","4 Bedroom House in Sector 5, Gurgaon",N/A,N/A,₹6.2 Cr,"₹26,193 /sqft",4,3,4 BHK,2367,"2,367 sqft",N/A,4,N/A,RESALE,N/A,,N/A,N/A,"Its a 3 story very well built up house located in a gated premises sector 5 , each floor has 3 bhk set and best its investment for builder floor as 4 floors are allowed even this property have a noc","Sector 5, Gurgaon","Sector 5, Gurgaon",Gated Society Overlooking Main Road,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-5-gurgaon-2367-sq-ft-spid-Q87749924,House,N/A,N/A,4.0,N/A,N/A
88303772,Independent House,"4 Bedroom House in Block M South City 1, Gurgaon","4 Bedroom House in Block M South City 1, Gurgaon",N/A,N/A,₹10.5 Cr,"₹42,424 /sqft",4,4,4 BHK,2475,"2,475 sqft",N/A,4,South,RESALE,N/A,,N/A,N/A,"275yd duplex livable house, beautifully made for self use. Consisting of basement, ground and first floor four to five bedrooms. Noc available for 4 floors. Demand 10.50cr Cheque 7",275yds Built up,275yds Built up,Huda City Metro St within 500m Shikshantar and KR Mangalam within 500m,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-block-m-south-city-1-gurgaon-2475-sq-ft-spid-V88303772,House,N/A,N/A,4.0,N/A,N/A
87605756,Independent House,"4 Bedroom House in South City 1, Gurgaon","4 Bedroom House in South City 1, Gurgaon",N/A,N/A,₹11.5 Cr,"₹35,494 /sqft",4,4,4 BHK,3240,"3,240 sqft",N/A,N/A,South,RESALE,N/A,,N/A,N/A,"360yds livable kothi in block d for sale Demand 11.50cr, cheque 50% Call for more details.",Block D,Block D,Huda Metro Station within 1km K R Mangalam & Shikshantar within 500m,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-south-city-1-gurgaon-3240-sq-ft-spid-I87605756,House,N/A,N/A,,N/A,N/A
86960916,Independent House,"5 Bedroom House in Sector 33, Gurgaon","5 Bedroom House in Sector 33, Gurgaon",N/A,N/A,₹11.75 Cr,"₹26,111 /sqft",5,6,5 BHK,4500,"4,500 sqft",Built-up,3,North,RESALE,N/A,,N/A,"Security, CCTV, Lift","Confirm deal in unitech the resort 500 yards villa come with 5 bedroom with attached washroom & balcony Built up on 3 floor with private plunge pool & lift For more information or to visit this villa call North east facing, on 12 meter road most secured locality, single entry exit boom barriers, 24 hour power back up, 24 hour running water, tier 3 security, cctv camera surveillance.We have mult...",Unitech Uniworld Resorts,Unitech Uniworld Resorts,N/A,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-unitech-uniworld-resorts-sector-33-gurgaon-4500-sq-ft-spid-L86960916,House,N/A,N/A,3.0,N/A,N/A
66359506,Independent House,"6 Bedroom House in DLF Phase 1, Gurgaon","6 Bedroom House in DLF Phase 1, Gurgaon",N/A,N/A,₹55 Cr,"₹61,111 /sqft",6,6,6 BHK,9000,"9,000 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,N/A,"An independent home in prime dlf phase 1 (One) built on 1023 sq yds of land. Beautifully designed by a renowned architect, well known for developing homes with open spaces and natural light. The home comprises a full basement, gf, ff, and part second floor. It has four bedrooms with attached bathrooms, a large living and dining room, a large kitchen, a large study and family room, a fully equip...",DLF Qutub Plaza,DLF Qutub Plaza,N/A,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-dlf-qutub-plaza-dlf-phase-1-gurgaon-9000-sq-ft-r3-spid-O66359506,House,1023 sq yd,9207,,N/A,N/A
87002434,Independent House,"6 Bedroom House in Block C, Sushant Lok Phase 1, Gurgaon","6 Bedroom House in Block C, Sushant Lok Phase 1, Gurgaon",N/A,N/A,₹8.45 Cr,"₹43,669 /sqft",6,6,6 BHK,1935,"1,935 sqft",N/A,N/A,East,RESALE,N/A,,N/A,N/A,"Available for sale 215 yards 6bhk livable duplex house in sushant lok 1 c block east facing om 18mtr wide road for more details call Sushant lok phase 1, block c, is a premium and well-Developed residential area located in the heart of gurugram (Gurgaon), haryana, Major roads: The block is situated along the golf course road and enjoys excellent connectivity to major routes like the delhi-Ajmer...","Block C, Sushant Lok Phase 1, Gurgaon","Block C, Sushant Lok Phase 1, Gurgaon",East Facing Overlooking Main Road,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-block-c-sushant-lok-phase-1-gurgaon-1935-sq-ft-spid-Y87002434,House,N/A,N/A,,N/A,N/A
85885694,Independent House,"5 Bedroom House in DLF Phase 2, Gurgaon","5 Bedroom House in DLF Phase 2, Gurgaon",N/A,N/A,₹12.2 Cr,"₹45,185 /sqft",5,5,5 BHK,2700,"2,700 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,"Garden, Park","Available fo sale 300 yards duplex livable house near park 5bhk duplex for more details call us. Dlf phase 2 is a well-Established and premium residential locality in gurugram, india, known for its excellent connectivity and proximity to the major corporate and commercial hub of cyber hub. It is a desirable area with a mix of residential apartments and independent homes Location and overview Lo...","DLF Phase 2, Gurgaon","DLF Phase 2, Gurgaon",Private Garden Gated Society,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-2-gurgaon-2700-sq-ft-spid-M85885694,House,N/A,N/A,,N/A,N/A
87897268,Independent House,"5 Bedroom House in Block S Uppals Southend, Gurgaon","5 Bedroom House in Block S Uppals Southend, Gurgaon",N/A,N/A,₹11 Cr,"₹39,300 /sqft",5,5,5 BHK,2799,"2,799 sqft",N/A,N/A,N/A,RESALE,N/A,3.0,N/A,"Parking, Garden, Park","Do you wish to buy an independent house in block s uppals southend, gurgaon. This 5 bhk house looks like an ideal choice for somebody looking for peace of mind. This house occupies a super built up area of 311 sq.Yards and contains 5 bedrooms, 5 bathrooms and more than 3 balconies. Your vehicle(s) can be easily parked as this house comes with 2 open parking. Another added advantage of this 10+ ...","Block S Uppals Southend, Gurgaon","Block S Uppals Southend, Gurgaon",Private Garden Recently Renovated,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-block-s-uppals-southend-gurgaon-2799-sq-ft-spid-S87897268,House,N/A,N/A,,N/A,N/A
87468722,Independent House,"4 Bedroom House in Nirvana Country, Gurgaon","4 Bedroom House in Nirvana Country, Gurgaon",N/A,N/A,₹11 Cr,"₹50,926 /sqft",4,4,4 BHK,2160,"2,160 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,Garden,"Premium villas available for sale in nirvana country in deerwood chase, cedar crest, birch court and more. Contact us for more info!",Unitech Deerwood Chase,Unitech Deerwood Chase,Private Garden Recently Renovated,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-unitech-deerwood-chase-nirvana-country-gurgaon-2160-sq-ft-spid-F87468722,House,N/A,N/A,,N/A,N/A
88901726,Independent House,"4 Bedroom House in Sector 82, Gurgaon","4 Bedroom House in Sector 82, Gurgaon",N/A,N/A,₹7 Cr,"₹32,407 /sqft",4,6,4 BHK,2160,"2,160 sqft",Built-up,N/A,North,RESALE,N/A,,N/A,Gated Community,N/A,Vatika Signature Villas,Vatika Signature Villas,North Facing Newly Constructed,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-vatika-signature-villas-sector-82-gurgaon-2160-sq-ft-spid-F88901726,House,N/A,N/A,,N/A,N/A
88785010,Independent House,"3 Bedroom House in Sector 14, Gurgaon","3 Bedroom House in Sector 14, Gurgaon",N/A,N/A,₹6.25 Cr,"₹27,778 /sqft",3,2,3 BHK,2250,"2,250 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,Park,Two bed room with hall and kitchen in ground floor. Old house in sector 14. Near park.,Sector 14 RWA,Sector 14 RWA,Gated Society,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-14-rwa-sector-14-gurgaon-2250-sq-ft-spid-F88785010,House,N/A,N/A,,N/A,N/A
88784862,Independent House,"3 Bedroom House in Sector 14, Gurgaon","3 Bedroom House in Sector 14, Gurgaon",N/A,N/A,₹12.5 Cr,"₹34,722 /sqft",3,3,3 BHK,3600,"3,600 sqft",N/A,4,N/A,RESALE,N/A,,N/A,N/A,Plot available with noc ... 4 floor approved. Main road 18 meters road. Near main market. Best location in sector 14 for builders.,"Sector 14, Gurgaon","Sector 14, Gurgaon",Gated Society Overlooking Main Road,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-14-gurgaon-3600-sq-ft-spid-D88784862,House,N/A,N/A,4.0,N/A,N/A
88758152,Independent House,"4 Bedroom House in Sector 49, Gurgaon","4 Bedroom House in Sector 49, Gurgaon",1,N/A,₹2.49 Cr,"₹46,111 /sqft",4,4,4 BHK,540,540 sqft,N/A,N/A,N/A,RESALE,N/A,,N/A,N/A,N/A,Eros Rosewood City,Eros Rosewood City,Corner Property Overlooking Main Road,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-eros-rosewood-city-sector-49-gurgaon-540-sq-ft-spid-F88758152,House,N/A,N/A,,N/A,N/A
88436602,Independent House,"5 Bedroom House in Sector 48, Gurgaon","5 Bedroom House in Sector 48, Gurgaon",N/A,N/A,₹12 Cr,"₹37,037 /sqft",5,6,5 BHK,3240,"3,240 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,Garden,Best property by vipul in this location and beautiful society,Vipul Tatvam Villa,Vipul Tatvam Villa,Private Garden Recently Renovated,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-vipul-tatvam-villa-sector-48-gurgaon-3240-sq-ft-spid-G88436602,House,N/A,N/A,,N/A,N/A
88286832,Independent House,"3 Bedroom House in Sector 48, Gurgaon","3 Bedroom House in Sector 48, Gurgaon",N/A,N/A,₹9 Cr,"₹42,857 /sqft",3,3,3 BHK,2100,"2,100 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,Garden,240sqd maintained property in vipul world,Vipul World,Vipul World,Private Garden Recently Renovated,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-vipul-world-sector-48-gurgaon-2100-sq-ft-spid-R88286832,House,N/A,N/A,,N/A,N/A
88430632,Independent House,"5 Bedroom House in Sector 109, Gurgaon","5 Bedroom House in Sector 109, Gurgaon",N/A,N/A,₹9.55 Cr,"₹3,50,919 /sqft",5,5,5 BHK,272,272 sqft,N/A,N/A,North-East,RESALE,N/A,,N/A,Garden,"Dwarka expressway logoanimated phone Slider Sobha international city Sector 109, gurgaon 3, 4, 5 bhk villa Ready to move Rupee 10 cr* onwards Sobha developers presents a prestigious project sobha international city, located on dwarka expressway sector 109, connecting dwarka in delhi to nh-8 gurgaon. The project will likely be a mix of very high-End villas and some apartments by chintels india l...",International City by Sobha Phase 1,International City by Sobha Phase 1,North-East Facing Private Garden,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-1-sector-109-gurgaon-4000-sq-ft-spid-R88430632,House,N/A,N/A,,N/A,N/A
88401584,Independent House,"5 Bedroom House in Sector 109, Gurgaon","5 Bedroom House in Sector 109, Gurgaon",N/A,N/A,₹9.56 Cr,"₹3,51,286 /sqft",5,5,5 BHK,272,272 sqft,N/A,N/A,North-East,RESALE,N/A,,N/A,"Swimming Pool, Garden, Gated Community","Sobha international city in sector 109, gurgaon, offers ultra-Luxurious 3, 4, and 5 bhk villas and row houses, featuring, private gardens, and rooftops. Located on the dwarka expressway, this 150-Acre, low-Density, gated community features 479 ready-To-Move-In units. Prices range from 6.33 cr to over 14 cr, offering premium amenities like a 65,000 sq. Ft. Clubhouse, swimming pool, and proximity...",International City by Sobha Phase 1,International City by Sobha Phase 1,North-East Facing Private Garden,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-1-sector-109-gurgaon-4000-sq-ft-spid-D88401584,House,N/A,N/A,,N/A,N/A
88398366,Independent House,"5 Bedroom House in Sector 109, Gurgaon","5 Bedroom House in Sector 109, Gurgaon",N/A,N/A,₹9.51 Cr,"₹3,49,632 /sqft",5,5,5 BHK,272,272 sqft,Built-up,N/A,North-East,RESALE,N/A,,N/A,Garden,"Sobha international city in sector 109, gurgaon, is a premium 150-Acre gated villa township on the dwarka expressway, offering luxurious 3, 4, and 5 bhk duplex and presidential villas. Prices range from approximately 7 cr to over 16 cr for built-Up areas of 3,1537,330 sq. Ft. The ready-To-Move project features low-Density living, 65,000 sq. Ft. Clubhouse, and is located near igi airport. Key fe...",International City by Sobha Phase 1,International City by Sobha Phase 1,North-East Facing Private Garden,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-1-sector-109-gurgaon-4000-sq-ft-spid-W88398366,House,N/A,N/A,,N/A,N/A
88289794,Independent House,"5 Bedroom House in Sector 109, Gurgaon","5 Bedroom House in Sector 109, Gurgaon",N/A,N/A,₹9.57 Cr,"₹3,51,838 /sqft",5,5,5 BHK,272,272 sqft,N/A,N/A,North-East,RESALE,N/A,,N/A,Garden,"Sobha developers presents a prestigious project sobha international city, located on dwarka expressway sector 109, connecting dwarka in delhi to nh-8 gurgaon. The project will likely be a mix of very high-End villas and some apartments by chintels india limited. Located just 5 minutes* from the igi international airport, this township will be one of the finest in its class. Spacious rooms, conv...",International City by Sobha Phase 1,International City by Sobha Phase 1,North-East Facing Private Garden,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-1-sector-109-gurgaon-4000-sq-ft-spid-O88289794,House,N/A,N/A,,N/A,N/A
88263784,Independent House,"5 Bedroom House in Sector 109, Gurgaon","5 Bedroom House in Sector 109, Gurgaon",N/A,N/A,₹9.52 Cr,"₹3,50,000 /sqft",5,5,5 BHK,272,272 sqft,N/A,N/A,North-East,RESALE,N/A,,N/A,"Gym, Garden, Park","Sobha international city offers well-Designed 4 & 5 bhk luxury villas that bring together modern living and everyday convenience. Developed by sobha group, the project features premium amenities such as a gym, pet park, cricket, yoga & meditation area and badminton court etc. all within a secure, well-Planned community. Located in sector 109, gurgaon, the project enjoys excellent connectivity t...",International City by Sobha Phase 1,International City by Sobha Phase 1,North-East Facing Private Garden,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-1-sector-109-gurgaon-4000-sq-ft-spid-V88263784,House,N/A,N/A,,N/A,N/A
87919872,Independent House,"3 Bedroom House in Sector 45, Gurgaon","3 Bedroom House in Sector 45, Gurgaon",N/A,N/A,₹2.6 Cr,"₹50,000 /sqft",3,3,3 BHK,540,540 sqft,N/A,3,North-East,RESALE,N/A,,N/A,N/A,Available for sale 3 bhk independent house 3 floors sector 45 gurgaon ready to move in house complete woodwork modular kitchen getting complex near metro station nearby dps school main market sector 45 everything facilities plot size 60 gaj,Palm Floors 1,Palm Floors 1,North-East Facing Gated Society,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-palm-floors-1-sector-45-gurgaon-540-sq-ft-spid-Y87919872,House,60 gaj,540,3.0,N/A,N/A
87126190,Independent House,"4 Bedroom House in Sector 109, Gurgaon","4 Bedroom House in Sector 109, Gurgaon",N/A,N/A,₹9.6 Cr,"₹3,52,941 /sqft",4,4,4 BHK,272,272 sqft,N/A,N/A,North-East,RESALE,N/A,,N/A,Garden,"Sobha international city in gurgaon (Sector 109) offers luxury ready-To-Move villas (3, 4, 5 bhk) on the dwarka expressway, featuring a low-Density layout, lush landscaping, and a large clubhouse with premium amenities like a rooftop pool, with prices starting around 7 cr and going upwards of 14 cr depending on size and configuration, promising a private, green lifestyle near delhi. Location: P...",International City by Sobha Phase 1,International City by Sobha Phase 1,North-East Facing Private Garden,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-1-sector-109-gurgaon-3000-sq-ft-spid-A87126190,House,N/A,N/A,,N/A,N/A
86026210,Independent House,"8 Bedroom House in Huda Sector, Gurgaon","8 Bedroom House in Huda Sector, Gurgaon",N/A,N/A,₹10 Cr,"₹35,727 /sqft",8,8,8 BHK,2799,"2,799 sqft",Covered,N/A,North,RESALE,N/A,,N/A,N/A,"For sale old liveable house having grounf, first and second floor, in total 8 bedrooms with drawing and dining, its built on a plot size of 311 sq yards and approx covered area is 6000 sq ft and is north facing on 12 metre road and currently rented at 125000 per month. For visit and more details , please call.","Huda Sector, Gurgaon","Huda Sector, Gurgaon",North Facing W hospital within 1km,https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-huda-sector-gurgaon-54000-sq-ft-spid-C86026210,House,N/A,N/A,,N/A,N/A
88676688,Independent House,"17 Bedroom House in Sector 46, Gurgaon","17 Bedroom House in Sector 46, Gurgaon",N/A,N/A,₹13.25 Cr,"₹55,978 /sqft",17,17,17 BHK,2367,"2,367 sqft",N/A,4,North,RESALE,N/A,,N/A,Security,"Luxurious kothi for sale at excellent location & high end specifications with complete security, vaastu compliant homes. Toughened glass balconies with powder coated & s.S. Railing. Spacious layout & excellent interior finishing walking distance to all essential amenities. Kothi for sale in sector 46 Size-263 sq.Yd Stilt + 4 floor @ 13.25 cr 17 unit-1 rk North - West facing 10 mtr wide road Bra...","Sector 46, Gurgaon","Sector 46, Gurgaon",Millennium city Center Nearby Newly Constructed,https://www.99acres.com/17-bhk-bedroom-independent-house-villa-for-sale-in-sector-46-gurgaon-2367-sq-ft-spid-H88676688,House,263 sq.Yd,2367,4.0,N/A,N/A
