property_id,listing_type,property_name,society,rating,reviews,price,per_sqft,bedroom,bathroom,configuration,area,area_with_type,area_type,floor_number,facing,age_possession,furnish_details,balcony,additional_rooms,features,description,address,location,nearby_location,link,property_type,plot_area,plot_area_sqft,total_floors,open_sides,covered_area
88242710,Independent House,"2 Bedroom House in Sector-33 Sohna, Gurgaon","2 Bedroom House in Sector-33 Sohna, Gurgaon",N/A,N/A,₹1.49 Cr,"₹13,632 /sqft",2,2,2 BHK,1093,"1,093 sqft",N/A,N/A,North,RESALE,N/A,,N/A,"Garden, Gated Community, Park","Live in the quintessential global township Central park offers a world of facilities and amenities that differentiate the township and the lifestyle it offers by a great expanse. This global township is created to become the perfect habitat for holistic wellness. Nestled adjacent to the majestic aravallis, this gated community offers a destination living with the concept of spring season all ye...",Central Park Flower Valley Flamingo Floors,Central Park Flower Valley Flamingo Floors,North Facing Private Garden,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-central-park-flower-valley-flamingo-floors-sector-33-sohna-gurgaon-1093-sq-ft-spid-Y88242710,House,N/A,N/A,,N/A,N/A
86497338,Independent House,"3 Bedroom House in Sector 9A, Gurgaon","3 Bedroom House in Sector 9A, Gurgaon",N/A,N/A,₹3.75 Cr,"₹26,042 /sqft",3,3,3 BHK,1440,"1,440 sqft",Built-up,N/A,N/A,RESALE,N/A,,N/A,Security,"Discover this beautifully maintained 3 bhk single-Storey house located in a top-Notch gated block offering comfort, security, and convenience all in one place. This home features a spacious built-Up area with three well-Ventilated bedrooms, two modern bathrooms, a bright living and dining area, and a fully equipped modular kitchen. The property has been recently renovated, giving it a fresh, mo...","Sector 9A, Gurgaon","Sector 9A, Gurgaon",N/A,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-9a-gurgaon-1440-sq-ft-spid-B86497338,House,N/A,N/A,,N/A,N/A
88187036,Independent House,"7 Bedroom House in DLF Phase 1, Gurgaon","7 Bedroom House in DLF Phase 1, Gurgaon",N/A,N/A,₹10 Cr,"₹55,556 /sqft",7,7,7 BHK,1800,"1,800 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,Lift,Triplex house with stilt and lift. Well maintained in a gated block in dlf phase 1.,Duplex Stilt & Lift,Duplex Stilt & Lift,Sikendarpur Metro Nearby Shiv Nadar School Nearby,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-1-gurgaon-1800-sq-ft-spid-J88187036,House,N/A,N/A,,N/A,N/A
88147278,Independent House,"3 Bedroom House in Sector 60, Gurgaon","3 Bedroom House in Sector 60, Gurgaon",N/A,N/A,₹4 Cr,"₹15,503 /sqft",3,3,3 BHK,2250,"2,250 sqft",Covered,N/A,N/A,RESALE,N/A,2.0,N/A,"Parking, Park","On the lookout for a spacious house in gurgaon? Go for this 3 bhk house for sale in sector 60 gurgaon, a well-Connected locality within gurgaon. Containing 3 bedrooms, 3 bathrooms and 2 balconies, this independent house is spread over a super built up area of 2250 sq.Ft. Your vehicle(s) can be easily parked as this house comes with 1 covered and 1 open parking. Being a ready to move house, you ...",Ireo City Plots,Ireo City Plots,Newly Constructed,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-ireo-city-plots-sector-60-gurgaon-3050-sq-ft-spid-R88147278,House,N/A,N/A,,N/A,N/A
88159466,Independent House,"4 Bedroom House in Suncity, Gurgaon","4 Bedroom House in Suncity, Gurgaon",N/A,N/A,₹6 Cr,"₹18,518 /sqft",4,5,4 BHK,3240,"3,240 sqft",N/A,N/A,East,RESALE,N/A,,N/A,Garden,"Ultra-Luxurious newly built builder floor | 360 sq yds | 4 bhk + 5 washrooms | east-Facing | sun city, sector-54 golf course road Presenting a brand-New ultra-Luxurious 4 bhk builder floor with 5 lavish washrooms, built on a 360 sq yds plot, located in the elite sun city, sector-54, right on golf course roadone of gurugrams most prestigious residential addresses. This east-Facing residence is m...",Sun City,Sun City,East Facing Private Garden,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-suncity-gurgaon-3546-sq-ft-spid-M88159466,House,360 sq yd,3240,,N/A,N/A
86496358,Independent House,"5 Bedroom House in Sector 7, Gurgaon","5 Bedroom House in Sector 7, Gurgaon",N/A,N/A,₹4.75 Cr,"₹21,111 /sqft",5,5,5 BHK,2250,"2,250 sqft",Built-up,N/A,N/A,RESALE,N/A,,N/A,"Security, Park","Beautifully built 6 bhk independent house in sector 7 2 storey built-Up with 3 bhk on each floor. Top-Notch location near a park & market Gated block with 24/7 security guards Modular kitchen and spacious, well-Ventilated rooms Walking distance from mandir Ready to move in superior construction quality and elegant design. Call us today for more details and to schedule a site visit. Let our 30 y...","Sector 7, Gurgaon","Sector 7, Gurgaon",N/A,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sector-7-gurgaon-2250-sq-ft-spid-L86496358,House,N/A,N/A,2.0,N/A,N/A
84487362,Independent House,"5 Bedroom House in Sector 67, Gurgaon","5 Bedroom House in Sector 67, Gurgaon",N/A,N/A,₹8.5 Cr,"₹31,481 /sqft",5,6,5 BHK,2700,"2,700 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,Garden,300 sq yard luxury villa in ansal essencia sector 67 gurgaon. Spacious room with attach washroom and balcony. Spacious kitchen.,Ansal API Esencia,Ansal API Esencia,Private Garden huda city centre Nearby,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-ansal-api-esencia-sector-67-gurgaon-2565-sq-ft-r2-spid-K84487362,House,N/A,N/A,,N/A,N/A
78504637,Independent House,"5 Bedroom House in Sector 82, Gurgaon","5 Bedroom House in Sector 82, Gurgaon",N/A,N/A,₹10.6 Cr,"₹29,152 /sqft",5,6,5 BHK,3636,"3,636 sqft",N/A,N/A,North-East,RESALE,N/A,,N/A,Garden,"This is one of the most beautiful and elegantly done villa with large basement converted into party hall with high end flooring and stone work couple with ultra luxurious upholstery yard, basement - Hall with tv & home theatre , bathroom & pantry & store , ground floor - Livings+ dining+ powder room , kitchen , utility area + 2 bed rooms+ courtyard with motorised retractable roof+ bar , front &...",Vatika Signature Villas,Vatika Signature Villas,North-East Facing Private Garden,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-vatika-signature-villas-sector-82-gurgaon-3636-sq-ft-r1-spid-P78504637,House,N/A,N/A,,N/A,N/A
43770369,Independent House,"4 Bedroom House in Sector 82, Gurgaon","4 Bedroom House in Sector 82, Gurgaon",N/A,N/A,₹6.49 Cr,"₹24,037 /sqft",4,4,4 BHK,2700,"2,700 sqft",N/A,N/A,East,RESALE,N/A,,N/A,Garden,"Direct and confirm units available. Growth realtech. Keys in hand. For more info. Pls visit @ site address : Ab2-104, mapsko casa bella",Mapsko Casa Bella,Mapsko Casa Bella,East Facing Private Garden,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-mapsko-casa-bella-sector-82-gurgaon-2700-sq-ft-r4-spid-G43770369,House,N/A,N/A,,N/A,N/A
88354572,Independent House,"6 Bedroom House in Sector 46, Gurgaon","6 Bedroom House in Sector 46, Gurgaon",N/A,N/A,₹32 Cr,"₹59,259 /sqft",6,6,6 BHK,5400,"5,400 sqft",N/A,N/A,North-East,RESALE,N/A,,N/A,Garden,"Ultra-Luxury 6 bhk villa for sale residency green, sector 46, gurgaon Experience unmatched elegance and exclusivity with this 6 bhk ultra-Luxury villa located in the elite residency green, sector 46, gurgaon. Designed for those who appreciate fine living, this masterpiece blends modern architecture, lavish interiors, and resort-Style amenities within a prime, green, and well-Connected neighborh...",Unitech Residency Greens,Unitech Residency Greens,North-East Facing Private Garden,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-unitech-residency-greens-sector-46-gurgaon-5400-sq-ft-spid-V88354572,House,N/A,N/A,,N/A,N/A
88227578,Independent House,"12 Bedroom House in Sushant Lok 2,Sector 55, Gurgaon","12 Bedroom House in Sushant Lok 2,Sector 55, Gurgaon",N/A,N/A,₹8.25 Cr,"₹42,968 /sqft",12,12,12 BHK,1920,"1,920 sqft",N/A,N/A,N/A,RESALE,N/A,3.0,N/A,N/A,"Are you planning to buy your dream home? You can consider this well-Built 12 bhk house for sale in sushant lok 2,sector 55 gurgaon and make it your new address. This residential property boasts proximity to key landmarks like close to metro station and close to market. The floor plan additionally contains 12 bedrooms, 12 bathrooms and more than 3 balconies. All in all, the independent house is ...","Sector 55 , Gurgaon","Sector 55 , Gurgaon",55-56 Rapid Metro within 1.5km Hong Kong Bazaar within 1km,https://www.99acres.com/12-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-2-sector-55-gurgaon-1836-sq-ft-spid-Q88227578,House,N/A,N/A,,N/A,N/A
55931988,Independent House,"5 Bedroom House in Sector 66, Gurgaon","5 Bedroom House in Sector 66, Gurgaon",N/A,N/A,₹18.5 Cr,"₹57,099 /sqft",5,5,5 BHK,3240,"3,240 sqft",N/A,N/A,East,RESALE,N/A,3.0,Servant Room,Garden,"Available for sale 5bhk independent house in emaar marbella, sector-66, gurgaon. -5bedroom with attach bathrooms, kitchen, family lounge, drawing, dining, front and rear lawn area , 3 balconies and terrace, a pantry and servant room. - Basement , ground , first and second floor in construction - Ready to move house - Modern elevator. - Provision of lpg gas pipelines. A space exquisitely shaped ...",Emaar MGF Marbella,Emaar MGF Marbella,East Facing Private Garden,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-emaar-mgf-marbella-sector-66-gurgaon-3240-sq-ft-r16-spid-G55931988,House,N/A,N/A,,N/A,N/A
87927018,Independent House,"9 Bedroom House in Sector 48, Gurgaon","9 Bedroom House in Sector 48, Gurgaon",N/A,N/A,₹6.3 Cr,"₹36,458 /sqft",9,6,9 BHK,1728,"1,728 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,Garden,192sqyd independent-House available for sell vipul world sector 48 Close to main road & prime location Good gendry & best for rental purpose Rajiv chowk near by & walkin market,Vipul World,Vipul World,Private Garden Gated Society,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-vipul-world-sector-48-gurgaon-1728-sq-ft-spid-N87927018,House,192sqyd,1728,,N/A,N/A
86137874,Independent House,"5 Bedroom House in Rosewood City, Gurgaon","5 Bedroom House in Rosewood City, Gurgaon",N/A,N/A,₹4.3 Cr,"₹31,852 /sqft",5,4,5 BHK,1350,"1,350 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,Garden,150sqyd independent-House sell in sector 49 Best for residential purpose & for residential also Close to huda market & huda metro Best deal all over instagram rosewood city,"Rosewood City, Gurgaon","Rosewood City, Gurgaon",Private Garden Gated Society,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-rosewood-city-gurgaon-1350-sq-ft-spid-N86137874,House,150sqyd,1350,,N/A,N/A
88464718,Independent House,"5 Bedroom House in DLF Phase 1, Gurgaon","5 Bedroom House in DLF Phase 1, Gurgaon",N/A,N/A,₹7 Cr,"₹35,000 /sqft",5,6,5 BHK,2000,"2,000 sqft",N/A,N/A,North-East,RESALE,N/A,3.0,N/A,Garden,"Planning to buy an individual house in gurgaon. Then you should definitely check out this 5 bhk house for sale in dlf phase 1, a well-Planned and well-Connected locality in gurgaon. This house occupies a super built up area of 2000 sq.Ft. And contains 5 bedrooms, 6 bathrooms and more than 3 balconies. As the property is already ready to move, so you can easily move into this 1-5 years old house...",WIDE ROAD,WIDE ROAD,North-East Facing Private Garden,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-1-gurgaon-2000-sq-ft-spid-Y88464718,House,N/A,N/A,,N/A,N/A
88906646,Independent House,"9 Bedroom House in Block A South City 2, Gurgaon","9 Bedroom House in Block A South City 2, Gurgaon",N/A,N/A,₹2.6 Cr,"₹48,148 /sqft",9,5,9 BHK,540,540 sqft,N/A,N/A,South,RESALE,N/A,,N/A,N/A,"This furnished 9 bhk independent villa in block a south city 2, gurgaon offers 540 sq.Ft. Across two floors with 5 bathrooms. Available immediately, the 10+ year old property is centrally air-Conditioned, near raheja mall, atms, and medical facilities, making it ideal for a large family seeking convenience and comfort.","Block A South City 2, Gurgaon","Block A South City 2, Gurgaon",N/A,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-block-a-south-city-2-gurgaon-540-sq-ft-spid-B88906646,House,N/A,N/A,,N/A,N/A
88905060,Independent House,"2 Bedroom House in Sector 5, Gurgaon","2 Bedroom House in Sector 5, Gurgaon",N/A,N/A,₹2.7 Cr,"₹1,07,142 /sqft",2,2,2 BHK,252,252 sqft,N/A,N/A,N/A,RESALE,N/A,,N/A,N/A,N/A,"Sector 5, Gurgaon","Sector 5, Gurgaon",N/A,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-sector-5-gurgaon-252-sq-ft-spid-P88905060,House,250 gaj,2250,,N/A,N/A
88904494,Independent House,"3 Bedroom House in Block B, Palam Vihar, Gurgaon","3 Bedroom House in Block B, Palam Vihar, Gurgaon",N/A,N/A,₹2.1 Cr,"₹35,353 /sqft",3,3,3 BHK,594,594 sqft,N/A,N/A,N/A,RESALE,N/A,,N/A,N/A,"Address: Pocket b, palam vihar, gurgaon Premium 66 gaj independent house for sale pocket b, ansal palam vihar, gurgaon Presenting a beautifully constructed 3-Storey independent house built on 66 gaj, located in the highly prestigious ansal palam vihar, one of gurgaons most sought-After, well-Maintained communities. Thoughtfully designed with independent floors, this property is ideal for small ...","Block B, Palam Vihar, Gurgaon","Block B, Palam Vihar, Gurgaon",N/A,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-block-b-palam-vihar-gurgaon-594-sq-ft-spid-X88904494,House,66 gaj,594,,N/A,N/A
88903704,Independent House,"4 Bedroom House in Om Nagar, Gurgaon","4 Bedroom House in Om Nagar, Gurgaon",1,N/A,₹2.3 Cr,"₹16,813 /sqft",4,4,4 BHK,1368,"1,368 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,Park,"152 sq yd ready to move, 2 storey house in om nagar for sale. Just 2-3 kms from nh8 and hero honda chowk and good connectivity with all schools, hospitals, parks, market etc.","Om Nagar, Gurgaon","Om Nagar, Gurgaon",N/A,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-om-nagar-gurgaon-1368-sq-ft-spid-X88903704,House,152 sq yd,1368,2.0,N/A,N/A
88828026,Independent House,"6 Bedroom House in Block A Greenwood City, Gurgaon","6 Bedroom House in Block A Greenwood City, Gurgaon",N/A,N/A,₹13 Cr,"₹52,525 /sqft",6,8,6 BHK,2475,"2,475 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,"Parking, Park",3 luxury floors built with stilled parking/ party area. Fully vastu complaint.,"Block A Greenwood City, Gurgaon","Block A Greenwood City, Gurgaon",N/A,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-block-a-greenwood-city-gurgaon-2475-sq-ft-spid-T88828026,House,N/A,N/A,,N/A,N/A
88877050,Independent House,"2 Bedroom House in Block G, Rajendra Park, Gurgaon","2 Bedroom House in Block G, Rajendra Park, Gurgaon",N/A,N/A,₹80 Lac,"₹14,336 /sqft",2,1,2 BHK,558,558 sqft,N/A,N/A,N/A,RESALE,Unfurnished,,N/A,Park,"This 2 bhk independent house in block g, rajendra park, gurgaon offers 2 bedrooms and 1 bathroom within 158 sq.Ft. Located on the ground floor of a 5-10 year old property, it comes unfurnished and is available for immediate sale. Nearby amenities include chintapurni mandir, multiple hospitals, and an atm, ensuring convenient living.","Block G, Rajendra Park, Gurgaon","Block G, Rajendra Park, Gurgaon",N/A,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-block-g-rajendra-park-gurgaon-558-sq-ft-spid-S88877050,House,N/A,N/A,,N/A,N/A
88868714,Independent House,"2 Bedroom House in Pataudi, Gurgaon","2 Bedroom House in Pataudi, Gurgaon",N/A,N/A,₹2.6 Cr,"₹14,891 /sqft",2,1,2 BHK,1746,"1,746 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,N/A,2bhk house for sale in pataudi huda sector 1. Grab the opportunity before the next auction of huda plot in pataudi because after that price will shoot like last auction in other sector,"Pataudi, Gurgaon","Pataudi, Gurgaon",N/A,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-pataudi-gurgaon-1000-sq-ft-spid-J88868714,House,N/A,N/A,,N/A,N/A
88853172,Independent House,"3 Bedroom House in Farukhnagar, Gurgaon","3 Bedroom House in Farukhnagar, Gurgaon",N/A,N/A,₹98 Lac,"₹8,521 /sqft",3,2,3 BHK,1150,"1,150 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,N/A,"3bhk house on ground, with land, loan available, urgent sell, if any interested dm","Farukhnagar, Gurgaon","Farukhnagar, Gurgaon",N/A,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-farukhnagar-gurgaon-1150-sq-ft-spid-U88853172,House,N/A,N/A,,N/A,N/A
83191200,Independent House,"5 Bedroom House in Block E DLF City Phase 1, Gurgaon","5 Bedroom House in Block E DLF City Phase 1, Gurgaon",N/A,N/A,₹5.5 Cr,"₹22,000 /sqft",5,7,5 BHK,981,981 sqft,N/A,N/A,N/A,RESALE,N/A,,Study Room,N/A,"Available 109 sq yards indipendent villa e block corner east facing dlf ph 1 sector 26a gurgaon *12 mtrs 12 mtrs road. *3 bhk att.Bath duplex with study room (Ground &first) + 2 room att. Bath with kitchen on second floor + sarvant room att. Bath (Gf) well maintained modern kitchen, two and half story' building.Available 109 sq yards indipendent villa e block corner east facing dlf 1 sector 26a...","Block E DLF City Phase 1, Gurgaon","Block E DLF City Phase 1, Gurgaon",N/A,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-block-e-dlf-city-phase-1-gurgaon-981-sq-ft-r1-spid-F83191200,House,N/A,N/A,,N/A,N/A
88836490,Independent House,"2 Bedroom House in Maruti Kunj, Gurgaon","2 Bedroom House in Maruti Kunj, Gurgaon",N/A,N/A,₹85 Lac,"₹9,444 /sqft",2,2,2 BHK,900,900 sqft,N/A,N/A,N/A,RESALE,N/A,,N/A,"Parking, Park","Located in maruti kunj, gurgaon, this 900 sq.Ft. 3 bhk independent villa is nearly new and ready for immediate occupancy. Featuring 3 bedrooms and 2 bathrooms, it offers parking facilities and proximity to astha hospital and dhillon filling station. This residential property combines comfort with convenience in a sought-After neighborhood.","Maruti Kunj, Gurgaon","Maruti Kunj, Gurgaon",N/A,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-maruti-kunj-gurgaon-900-sq-ft-spid-B88836490,House,N/A,N/A,,N/A,N/A
